Date	Company Code	Company Name	Stock Price
1959-01-31	USOS1PM	The Museo de Arte de Santo Domingo	116.2
1959-02-28	USOS1PM	The Museo de Arte de Santo Domingo	118.25
1959-03-31	USOS1PM	The Museo de Arte de Santo Domingo	115.81
1959-04-30	USOS1PM	The Museo de Arte de Santo Domingo	106.08
1959-05-31	USOS1PM	The Museo de Arte de Santo Domingo	102.28
1959-06-30	USOS1PM	The Museo de Arte de Santo Domingo	103.09
1959-07-31	USOS1PM	The Museo de Arte de Santo Domingo	95.24
1959-08-31	USOS1PM	The Museo de Arte de Santo Domingo	96.38
1959-09-30	USOS1PM	The Museo de Arte de Santo Domingo	94.25
1959-10-31	USOS1PM	The Museo de Arte de Santo Domingo	102.59
1959-11-30	USOS1PM	The Museo de Arte de Santo Domingo	94.93
1959-12-31	USOS1PM	The Museo de Arte de Santo Domingo	102.44
1960-01-31	USOS1PM	The Museo de Arte de Santo Domingo	105.26
1960-02-29	USOS1PM	The Museo de Arte de Santo Domingo	98.76
1960-03-31	USOS1PM	The Museo de Arte de Santo Domingo	96.75
1960-04-30	USOS1PM	The Museo de Arte de Santo Domingo	100.0
1960-05-31	USOS1PM	The Museo de Arte de Santo Domingo	98.13
1960-06-30	USOS1PM	The Museo de Arte de Santo Domingo	98.7
1960-07-31	USOS1PM	The Museo de Arte de Santo Domingo	96.95
1960-08-31	USOS1PM	The Museo de Arte de Santo Domingo	98.31
1960-09-30	USOS1PM	The Museo de Arte de Santo Domingo	93.52
1960-10-31	USOS1PM	The Museo de Arte de Santo Domingo	95.93
1960-11-30	USOS1PM	The Museo de Arte de Santo Domingo	92.45
1960-12-31	USOS1PM	The Museo de Arte de Santo Domingo	90.55
1961-01-31	USOS1PM	The Museo de Arte de Santo Domingo	90.04
1961-02-28	USOS1PM	The Museo de Arte de Santo Domingo	94.97
1961-03-31	USOS1PM	The Museo de Arte de Santo Domingo	97.43
1961-04-30	USOS1PM	The Museo de Arte de Santo Domingo	96.05
1961-05-31	USOS1PM	The Museo de Arte de Santo Domingo	91.59
1961-06-30	USOS1PM	The Museo de Arte de Santo Domingo	91.86
1961-07-31	USOS1PM	The Museo de Arte de Santo Domingo	91.06
1961-08-31	USOS1PM	The Museo de Arte de Santo Domingo	91.25
1961-09-30	USOS1PM	The Museo de Arte de Santo Domingo	91.4
1961-10-31	USOS1PM	The Museo de Arte de Santo Domingo	95.03
1961-11-30	USOS1PM	The Museo de Arte de Santo Domingo	98.93
1961-12-31	USOS1PM	The Museo de Arte de Santo Domingo	101.65
1962-01-31	USOS1PM	The Museo de Arte de Santo Domingo	108.83
1962-02-28	USOS1PM	The Museo de Arte de Santo Domingo	110.17
1962-03-31	USOS1PM	The Museo de Arte de Santo Domingo	101.51
1962-04-30	USOS1PM	The Museo de Arte de Santo Domingo	94.77
1962-05-31	USOS1PM	The Museo de Arte de Santo Domingo	93.23
1962-06-30	USOS1PM	The Museo de Arte de Santo Domingo	94.74
1962-07-31	USOS1PM	The Museo de Arte de Santo Domingo	90.34
1962-08-31	USOS1PM	The Museo de Arte de Santo Domingo	93.69
1962-09-30	USOS1PM	The Museo de Arte de Santo Domingo	95.37
1962-10-31	USOS1PM	The Museo de Arte de Santo Domingo	93.13
1962-11-30	USOS1PM	The Museo de Arte de Santo Domingo	94.54
1962-12-31	USOS1PM	The Museo de Arte de Santo Domingo	94.63
1963-01-31	USOS1PM	The Museo de Arte de Santo Domingo	103.09
1963-02-28	USOS1PM	The Museo de Arte de Santo Domingo	102.59
1963-03-31	USOS1PM	The Museo de Arte de Santo Domingo	100.71
1963-04-30	USOS1PM	The Museo de Arte de Santo Domingo	101.31
1963-05-31	USOS1PM	The Museo de Arte de Santo Domingo	105.7
1963-06-30	USOS1PM	The Museo de Arte de Santo Domingo	108.38
1963-07-31	USOS1PM	The Museo de Arte de Santo Domingo	108.83
1963-08-31	USOS1PM	The Museo de Arte de Santo Domingo	107.39
1963-09-30	USOS1PM	The Museo de Arte de Santo Domingo	101.39
1963-10-31	USOS1PM	The Museo de Arte de Santo Domingo	104.83
1963-11-30	USOS1PM	The Museo de Arte de Santo Domingo	113.36
1963-12-31	USOS1PM	The Museo de Arte de Santo Domingo	112.61
1964-01-31	USOS1PM	The Museo de Arte de Santo Domingo	112.77
1964-02-29	USOS1PM	The Museo de Arte de Santo Domingo	113.84
1964-03-31	USOS1PM	The Museo de Arte de Santo Domingo	114.56
1964-04-30	USOS1PM	The Museo de Arte de Santo Domingo	120.57
1964-05-31	USOS1PM	The Museo de Arte de Santo Domingo	124.77
1964-06-30	USOS1PM	The Museo de Arte de Santo Domingo	117.21
1964-07-31	USOS1PM	The Museo de Arte de Santo Domingo	113.27
1964-08-31	USOS1PM	The Museo de Arte de Santo Domingo	109.98
1964-09-30	USOS1PM	The Museo de Arte de Santo Domingo	107.64
1964-10-31	USOS1PM	The Museo de Arte de Santo Domingo	109.32
1964-11-30	USOS1PM	The Museo de Arte de Santo Domingo	112.77
1964-12-31	USOS1PM	The Museo de Arte de Santo Domingo	106.43
1965-01-31	USOS1PM	The Museo de Arte de Santo Domingo	107.04
1965-02-28	USOS1PM	The Museo de Arte de Santo Domingo	103.06
1965-03-31	USOS1PM	The Museo de Arte de Santo Domingo	105.43
1965-04-30	USOS1PM	The Museo de Arte de Santo Domingo	105.06
1965-05-31	USOS1PM	The Museo de Arte de Santo Domingo	106.31
1965-06-30	USOS1PM	The Museo de Arte de Santo Domingo	108.94
1965-07-31	USOS1PM	The Museo de Arte de Santo Domingo	117.68
1965-08-31	USOS1PM	The Museo de Arte de Santo Domingo	118.99
1965-09-30	USOS1PM	The Museo de Arte de Santo Domingo	122.66
1965-10-31	USOS1PM	The Museo de Arte de Santo Domingo	129.3
1965-11-30	USOS1PM	The Museo de Arte de Santo Domingo	128.61
1965-12-31	USOS1PM	The Museo de Arte de Santo Domingo	126.18
1966-01-31	USOS1PM	The Museo de Arte de Santo Domingo	120.36
1966-02-28	USOS1PM	The Museo de Arte de Santo Domingo	123.48
1966-03-31	USOS1PM	The Museo de Arte de Santo Domingo	123.16
1966-04-30	USOS1PM	The Museo de Arte de Santo Domingo	121.57
1966-05-31	USOS1PM	The Museo de Arte de Santo Domingo	119.54
1966-06-30	USOS1PM	The Museo de Arte de Santo Domingo	119.51
1966-07-31	USOS1PM	The Museo de Arte de Santo Domingo	119.89
1966-08-31	USOS1PM	The Museo de Arte de Santo Domingo	117.79
1966-09-30	USOS1PM	The Museo de Arte de Santo Domingo	118.19
1966-10-31	USOS1PM	The Museo de Arte de Santo Domingo	115.0
1966-11-30	USOS1PM	The Museo de Arte de Santo Domingo	110.98
1966-12-31	USOS1PM	The Museo de Arte de Santo Domingo	113.19
1967-01-31	USOS1PM	The Museo de Arte de Santo Domingo	113.89
1967-02-28	USOS1PM	The Museo de Arte de Santo Domingo	109.66
1967-03-31	USOS1PM	The Museo de Arte de Santo Domingo	112.26
1967-04-30	USOS1PM	The Museo de Arte de Santo Domingo	110.6
1967-05-31	USOS1PM	The Museo de Arte de Santo Domingo	118.58
1967-06-30	USOS1PM	The Museo de Arte de Santo Domingo	115.72
1967-07-31	USOS1PM	The Museo de Arte de Santo Domingo	121.82
1967-08-31	USOS1PM	The Museo de Arte de Santo Domingo	119.35
1967-09-30	USOS1PM	The Museo de Arte de Santo Domingo	127.6
1967-10-31	USOS1PM	The Museo de Arte de Santo Domingo	131.58
1967-11-30	USOS1PM	The Museo de Arte de Santo Domingo	133.55
1967-12-31	USOS1PM	The Museo de Arte de Santo Domingo	131.4
1968-01-31	USOS1PM	The Museo de Arte de Santo Domingo	136.83
1968-02-29	USOS1PM	The Museo de Arte de Santo Domingo	137.43
1968-03-31	USOS1PM	The Museo de Arte de Santo Domingo	142.46
1968-04-30	USOS1PM	The Museo de Arte de Santo Domingo	141.87
1968-05-31	USOS1PM	The Museo de Arte de Santo Domingo	141.45
1968-06-30	USOS1PM	The Museo de Arte de Santo Domingo	137.78
